timestamp,entry_time,exit_time,side,entry_price,exit_price,quantity,position_size,gross_pnl,fees,slippage,funding,net_pnl,return_pct,holding_time_bars,holding_minutes,exit_reason,strategy,regime,signal_probability,expected_return,expected_value,equity_after
2025-09-03 10:25:00,2025-09-03 10:30:00,2025-09-03 12:25:00,SHORT,111462.423056,111536.242788,0.2741936244984227,30568.399452991795,-8.011937707846554,24.454719562393436,12.227359781196718,0.7642099863247949,-45.4582270377615,-0.004461296095106387,24,120,max_hold,MOMENTUM,TRENDING,0.4597568037058483,-0.0006756929812810691,-0.0006756929812810691,10144.008257292837
2025-09-03 12:35:00,2025-09-03 12:40:00,2025-09-03 12:45:00,LONG,111710.18757000001,111211.76216257259,0.27247390626535034,30432.02477187851,-123.65983980285395,24.345619817502808,12.172809908751404,0.06340005160808024,-160.24166958071623,-0.015796681697840063,2,10,stop_loss,MEAN_REVERSION,TRENDING,0.42565597667638483,-0.0005421302006394861,-0.0005421302006394861,9983.76658771212
2025-09-05 11:10:00,2025-09-05 11:15:00,2025-09-05 12:30:00,LONG,112205.29657199999,112743.25658481198,0.26698641631294084,29951.29976313636,155.6396637783476,23.96103981050909,11.980519905254544,0.49918832938560603,119.19891573319838,0.01193927308756464,16,80,take_profit,MEAN_REVERSION,TRENDING,0.42565597667638483,-0.0005421302006394861,-0.0005421302006394861,10102.965503445319
2025-09-05 15:15:00,2025-09-05 15:20:00,2025-09-05 17:15:00,SHORT,110742.926984,110733.302232,0.2736322359929317,30308.89651033596,14.754250164739243,24.24711720826877,12.123558604134384,0.757722412758399,-22.374148060422307,-0.0022146119426808162,24,120,max_hold,VOL_EXPANSION,TRENDING,0.4449968924798011,-0.0006392571087568396,-0.0006392571087568396,10080.591355384897
2025-09-05 17:35:00,2025-09-05 17:40:00,2025-09-05 19:20:00,SHORT,110401.305322,111377.59980619143,0.27387108896181045,30241.774066154692,-255.23107769091476,24.193419252923754,12.096709626461877,0.6615388076971339,-292.1827453779975,-0.02898468304857115,21,105,stop_loss,MEAN_REVERSION,TRENDING,0.45963975983989325,-0.00046225649985731204,-0.00046225649985731204,9788.4086100069
2025-09-05 19:55:00,2025-09-05 20:00:00,2025-09-05 21:55:00,SHORT,111592.21709199999,110627.131002,0.26309498592227054,29365.2258300207,265.60228113811104,23.492180664016562,11.746090332008281,0.7341306457505176,229.62987949633566,0.023459367977505568,24,120,max_hold,VOL_EXPANSION,TRENDING,0.4449968924798011,-0.0006392571087568396,-0.0006392571087568396,10018.038489503235
2025-09-05 22:00:00,2025-09-05 22:05:00,2025-09-06 00:00:00,SHORT,110477.929994,110642.113998,0.27198287157487383,30054.115468509706,-32.62706527412068,24.043292374807766,12.021646187403883,0.7513528867127427,-69.44335672304507,-0.006931831694977702,24,120,max_hold,MEAN_REVERSION,TRENDING,0.4124223602484472,-0.0002565041544720882,-0.0002565041544720882,9948.59513278019
2025-09-06 00:05:00,2025-09-06 00:10:00,2025-09-06 02:05:00,SHORT,110633.148944,110880.391644,0.26971858368024165,29845.785398340573,-54.73668937206781,23.87662831867246,11.93831415933623,0.7461446349585144,-91.29777648503502,-0.009176951646591065,24,120,max_hold,MEAN_REVERSION,TRENDING,0.45963975983989325,-0.00046225649985731204,-0.00046225649985731204,9857.297356295156
2025-09-06 02:10:00,2025-09-06 02:15:00,2025-09-06 04:10:00,SHORT,110777.3401,110909.917548,0.26689553715391734,29571.892068885467,-23.55086219846192,23.657513655108374,11.828756827554187,0.7392973017221367,-59.77642998284662,-0.006064180456590534,24,120,max_hold,MEAN_REVERSION,TRENDING,0.45963975983989325,-0.00046225649985731204,-0.00046225649985731204,9797.520926312309
2025-09-06 04:15:00,2025-09-06 04:20:00,2025-09-06 06:15:00,SHORT,110825.82040200001,110738.14319999999,0.26516099009947697,29392.562778936925,34.99859908322987,23.514050223149543,11.757025111574771,0.7348140694734232,-1.0072903209678672,-0.00010281073432185068,24,120,max_hold,MEAN_REVERSION,TRENDING,0.45963975983989325,-0.00046225649985731204,-0.00046225649985731204,9796.513635991341
2025-09-06 06:20:00,2025-09-06 06:25:00,2025-09-06 08:20:00,SHORT,110693.866798,110813.918352,0.26544978371216615,29389.540907974024,-20.107821116198725,23.51163272637922,11.75581636318961,0.7347385226993506,-56.1100087284669,-0.005727548678371124,24,120,max_hold,MEAN_REVERSION,TRENDING,0.45963975983989325,-0.00046225649985731204,-0.00046225649985731204,9740.403627262875
2025-09-06 08:50:00,2025-09-06 08:55:00,2025-09-06 10:50:00,SHORT,110930.569448,110766.438858,0.26336623696236694,29221.210881788626,54.90395941954448,23.3769687054309,11.68848435271545,0.7305302720447157,19.107976089353407,0.001961723232481988,24,120,max_hold,MOMENTUM,TRENDING,0.4597568037058483,-0.0006756929812810691,-0.0006756929812810691,9759.511603352228
2025-09-06 12:00:00,2025-09-06 12:05:00,2025-09-06 14:00:00,SHORT,110810.563454,110991.54387000001,0.2641686693998847,29278.534810056684,-36.09072361341397,23.422827848045348,11.711413924022674,0.7319633702514171,-71.95692875573341,-0.007373005092900081,24,120,max_hold,MOMENTUM,TRENDING,0.4597568037058483,-0.0006756929812810691,-0.0006756929812810691,9687.554674596495
2025-09-06 18:45:00,2025-09-06 18:50:00,2025-09-06 20:45:00,SHORT,110237.948,110150.155626,0.2635830221638807,29062.664023789483,34.75869313275066,23.250131219031587,11.625065609515794,0.7265666005947371,-0.8430702963914602,-8.702612007984107e-05,24,120,max_hold,ORNSTEIN_UHLENBECK,LOW_VOLATILITY,0.45892351274787535,-0.00038491967729582756,-0.00038491967729582756,9686.711604300104
2025-09-06 20:55:00,2025-09-06 21:00:00,2025-09-06 22:55:00,SHORT,110144.976598,110192.58411,0.26378254990219224,29060.134812900313,-0.9337902266552283,23.248107850320253,11.624053925160126,0.7265033703225079,-36.53245537245812,-0.003771399094429601,24,120,max_hold,ORNSTEIN_UHLENBECK,LOW_VOLATILITY,0.45892351274787535,-0.00038491967729582756,-0.00038491967729582756,9650.179148927646
2025-09-09 14:35:00,2025-09-09 14:40:00,2025-09-09 15:35:00,SHORT,111814.112704,110955.96670653681,0.25886488422009474,28950.53744678294,233.677343787198,23.160429957426352,11.580214978713176,0.36188171808478675,198.5748171329737,0.020577319246455634,12,60,take_profit,ORNSTEIN_UHLENBECK,NO_TRADE,0.3866584311303274,-0.000526924037242394,-0.000526924037242394,9848.75396606062
2025-09-09 18:15:00,2025-09-09 18:20:00,2025-09-09 20:15:00,SHORT,111175.730406,111240.733698,0.2657086446648429,29546.26189818186,-5.4523413885249505,23.63700951854549,11.818504759272745,0.7386565474545466,-41.64651221379773,-0.0042286072286214105,24,120,max_hold,ORNSTEIN_UHLENBECK,NO_TRADE,0.39391979301423025,-0.0004640027989382437,-0.0004640027989382437,9807.107453846822
2025-09-09 20:45:00,2025-09-09 20:50:00,2025-09-09 22:45:00,SHORT,111428.95975000001,111496.50484200001,0.2639837809045701,29421.322361540464,-6.061067609572788,23.537057889232372,11.768528944616186,0.7355330590385116,-42.102187502459856,-0.004293028061596831,24,120,max_hold,ORNSTEIN_UHLENBECK,NO_TRADE,0.3866584311303274,-0.000526924037242394,-0.000526924037242394,9765.005266344362
2025-09-10 01:35:00,2025-09-10 01:40:00,2025-09-10 02:20:00,SHORT,110951.475266,111437.59947242025,0.26398167960952434,29295.015799033084,-116.58656087787816,23.43601263922647,11.718006319613234,0.2746407731159352,-152.01522060983382,-0.01556734650556337,9,45,stop_loss,ORNSTEIN_UHLENBECK,LOW_VOLATILITY,0.45892351274787535,-0.00038491967729582756,-0.00038491967729582756,9612.990045734528
2025-09-10 08:30:00,2025-09-10 08:35:00,2025-09-10 10:30:00,LONG,112587.633024,112335.13847800001,0.25619810237135254,28838.970137203585,-53.16366822307806,23.07117610976287,11.535588054881435,0.7209742534300897,-88.49140664115245,-0.009205398759402421,24,120,max_hold,ORNSTEIN_UHLENBECK,NO_TRADE,0.40409434801958166,-0.0007234345070650343,-0.0007234345070650343,9524.498639093375
2025-09-10 18:45:00,2025-09-10 18:50:00,2025-09-10 20:45:00,LONG,113435.78262,113607.72391,0.2519417590849745,28573.495917280125,54.75954133711934,22.8587967338241,11.42939836691205,0.7143373979320031,19.757008838451185,0.0020743358351019542,24,120,max_hold,ORNSTEIN_UHLENBECK,NO_TRADE,0.40409434801958166,-0.0007234345070650343,-0.0007234345070650343,9544.255647931826
2025-09-10 20:50:00,2025-09-10 20:55:00,2025-09-10 22:50:00,LONG,113639.29331400001,113777.249998,0.2520122456063889,28632.76694379548,46.22912633403534,22.906213555036384,11.453106777518192,0.715819173594887,11.153986827885879,0.0011686596880190305,24,120,max_hold,ORNSTEIN_UHLENBECK,NO_TRADE,0.40409434801958166,-0.0007234345070650343,-0.0007234345070650343,9555.409634759711
2025-09-11 12:25:00,2025-09-11 12:30:00,2025-09-11 12:30:00,SHORT,114357.733878,113857.67520317865,0.2506214025635913,28666.228904279134,136.76454510050957,22.93298312342331,11.466491561711655,0.0298606551086241,102.33520976026598,0.010709662240748027,1,5,take_profit,ORNSTEIN_UHLENBECK,MEAN_REVERTING,0.44855842185128986,-0.0007159063437208694,-0.0007159063437208694,9657.744844519977
2025-09-11 14:00:00,2025-09-11 14:05:00,2025-09-11 16:00:00,SHORT,114350.035418,114366.808788,0.2533225265804632,28973.23453355993,7.33875359503633,23.178587626847946,11.589293813423973,0.7243308633389983,-28.15345870857459,-0.002915117262033434,24,120,max_hold,ORNSTEIN_UHLENBECK,MEAN_REVERTING,0.44855842185128986,-0.0007159063437208694,-0.0007159063437208694,9629.591385811402
2025-09-11 16:35:00,2025-09-11 16:40:00,2025-09-11 18:35:00,SHORT,114502.085002,114222.73998,0.25224865033766175,28888.774157434207,82.00351373827186,23.111019325947368,11.555509662973684,0.7222193539358552,46.614765395414956,0.004840783323796987,24,120,max_hold,ORNSTEIN_UHLENBECK,MEAN_REVERTING,0.44855842185128986,-0.0007159063437208694,-0.0007159063437208694,9676.206151206818
2025-09-11 22:15:00,2025-09-11 22:20:00,2025-09-11 22:20:00,SHORT,114613.112792,115121.61150798736,0.2532241906962283,29028.618453620453,-117.12930258400675,23.222894762896363,11.611447381448182,0.030238144222521305,-151.99388287257383,-0.015708003787581266,1,5,stop_loss,ORNSTEIN_UHLENBECK,MEAN_REVERTING,0.44855842185128986,-0.0007159063437208694,-0.0007159063437208694,9524.212268334244
2025-09-11 22:25:00,2025-09-11 22:30:00,2025-09-12 00:00:00,SHORT,115010.64327,115571.18996355466,0.24838503172769646,28572.63680500273,-127.77679818179163,22.858109444002185,11.429054722001093,0.5655001034323457,-162.62946245122728,-0.017075371471080274,19,95,stop_loss,ORNSTEIN_UHLENBECK,MEAN_REVERTING,0.44855842185128986,-0.0007159063437208694,-0.0007159063437208694,9361.582805883017
2025-09-12 00:30:00,2025-09-12 00:35:00,2025-09-12 02:30:00,SHORT,115876.79000600001,115581.41166,0.24231885838839348,28084.748417649054,82.79308434556309,22.467798734119246,11.233899367059623,0.7021187104412264,48.389267533943,0.005168919459168182,24,120,max_hold,ORNSTEIN_UHLENBECK,MEAN_REVERTING,0.44855842185128986,-0.0007159063437208694,-0.0007159063437208694,9409.97207341696
2025-09-12 02:35:00,2025-09-12 02:40:00,2025-09-12 04:35:00,SHORT,115611.783018,115398.315048,0.24412970287477095,28229.91622025088,63.393159945491846,22.583932976200707,11.291966488100353,0.7057479055062721,28.811512575684514,0.0030618063848538548,24,120,max_hold,ORNSTEIN_UHLENBECK,MEAN_REVERTING,0.44855842185128986,-0.0007159063437208694,-0.0007159063437208694,9438.783585992645
2025-09-12 17:20:00,2025-09-12 17:25:00,2025-09-12 18:45:00,SHORT,115896.955972,116508.824650508,0.2442746425080054,28316.350757977936,-138.10984043310955,22.65308060638235,11.326540303191175,0.5014353780058594,-172.59089672068893,-0.018285290169891964,17,85,stop_loss,ORNSTEIN_UHLENBECK,MEAN_REVERTING,0.44855842185128986,-0.0007159063437208694,-0.0007159063437208694,9266.192689271957
2025-09-12 18:50:00,2025-09-12 18:55:00,2025-09-12 20:50:00,LONG,116473.26999599999,116283.39866800001,0.23871689860157871,27798.57806781587,-34.21290590757643,22.238862454252697,11.119431227126348,0.6949644516953968,-68.26616404065086,-0.007367229058347429,24,120,max_hold,ORNSTEIN_UHLENBECK,NO_TRADE,0.42024720423778694,-0.00013360762953308042,-0.00013360762953308042,9197.926525231305
2025-09-12 21:00:00,2025-09-12 21:05:00,2025-09-12 23:00:00,LONG,115981.581678,115956.29410200001,0.237962769021663,27593.779575693916,5.021014426356353,22.075023660555132,11.037511830277566,0.6898444893923479,-28.781365553868696,-0.003129114531945548,24,120,max_hold,ORNSTEIN_UHLENBECK,NO_TRADE,0.40409434801958166,-0.0007234345070650343,-0.0007234345070650343,9169.145159677437
2025-09-14 16:20:00,2025-09-14 16:25:00,2025-09-14 18:20:00,SHORT,115406.17414799999,115495.94457,0.23830556896087104,27507.435479032312,-10.387739751006746,22.00594838322585,11.002974191612925,0.6876858869758078,-44.08434821282133,-0.004807901657690866,24,120,max_hold,ORNSTEIN_UHLENBECK,LOW_VOLATILITY,0.45892351274787535,-0.00038491967729582756,-0.00038491967729582756,9125.060811464615
2025-09-14 18:25:00,2025-09-14 18:30:00,2025-09-14 20:25:00,SHORT,115442.61685800001,115711.507674,0.2370849530513764,27375.182434393842,-52.789335646417584,21.900145947515075,10.950072973757537,0.6843795608598461,-86.32393412855005,-0.00946009412015027,24,120,max_hold,ORNSTEIN_UHLENBECK,LOW_VOLATILITY,0.45892351274787535,-0.00038491967729582756,-0.00038491967729582756,9038.736877336065
